p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,url
142,0.169,0.0634,0,52,34,747.6846,96.7943,16,12,2,http://ceoarunachal.nic.in
142,0.1831,0.1901,1,3,11,3688.3428,90.7886,12,6,4,http://www.ksicl.org
142,0.1901,0.3944,1,18,24,2695.2607,94.42,13,14,10,http://www.rsbb.rajasthan.gov.in
142,0.2324,0.2887,1,29,32,724.793,96.3152,32,13,1,http://ccakarnataka.gov.in
142,0.2746,0.3732,0,4,55,2750.7803,87.9004,26,13,0,http://dbtharyana.gov.in
143,0,0.0629,0,91,30,600.8887,92.8142,20,17,0,http://coop.cg.gov.in
143,0,0.2238,0,105,22,475.9072,93.6889,48,14,3,http://www.e-grantz.kerala.gov.in
143,0,0.3427,1,25,19,154.7529,93.8069,7,11,3,http://sat.gov.in
143,0.014,0.7902,0,66,38,84.3779,61.1588,32,7,23,http://jksic.nic.in
143,0.028,0.5804,4,26,14,188.9004,93.9085,5,8,12,http://himachal.gov.in/hpscstdc
143,0.1119,0.3497,0,2,13,3385.3955,98.1885,9,14,7,http://ric.rajasthan.gov.in
143,0.1189,0.1259,0,2,37,263.9482,95.3142,20,12,1,http://indiabudget.gov.in
143,0.2028,0.2937,1,5,26,2989.1865,96.4368,19,14,9,http://dbtdacfw.gov.in
143,0.3147,0.9021,0,19,59,10918.0176,98.4374,26,13,0,http://indiaknowledgehub.gov.in
144,0,0.0833,0,4,42,1662.2812,12.1244,26,6,6,http://printingstationery.mizoram.gov.in
144,0,0.1597,1,7,25,1412.4648,84.8401,27,5,1,http://nhb.org.in
144,0,0.1736,4,41,2,113.8867,91.9585,11,14,3,http://www.apwcfc.org
144,0,0.2083,3,64,2,251.6533,86.1114,4,12,0,http://goir.telangana.gov.in
144,0.0625,0.1458,1,71,32,79.7891,85.2051,5,15,1,http://mppsc.nic.in
144,0.0833,0.2222,0,24,20,40.1904,63.1758,3,7,5,http://www.tafcorn.tn.gov.in
144,0.2708,0.1181,3,29,18,2733.9326,92.4661,19,8,14,http://chirang.gov.in
144,0.5694,0.1181,0,3,30,473.3604,44.3154,4,5,34,http://www.tn.gov.in/dop
145,0,0.1172,2,42,37,1120.791,85.8089,27,18,0,http://www.raj.nic.in
145,0,0.1448,1,101,25,840.2969,98.0223,32,13,1,http://www.gsfclimited.com
145,0,0.2483,0,151,43,983.8076,95.1004,90,8,0,http://www.boilers.tn.gov.in
145,0.0138,0.5241,1,96,13,553.0117,82.6868,28,7,21,http://upost.gov.in
145,0.2,0.4138,4,71,20,979.1621,95.4906,22,13,9,http://www.ramanagaracity.mrc.gov.in
146,0,0.0548,0,58,33,124.9648,83.5626,32,11,3,http://djaizawl.nic.in
146,0,0.1575,0,29,9,114.3799,40.3808,9,2,1,http://www.jkminerals.com
146,0,0.3973,1,26,13,7.1328,0,0,3,20,http://www.drt3chennai.tn.nic.in
146,0,0.4452,1,66,33,67.5439,74.2037,7,7,20,http://www.pbhealth.gov.in
146,0.0137,0.1233,0,3,34,3610.9648,98.2734,37,13,0,http://gstmumbaieast.gov.in
146,0.0205,0.1301,0,14,42,158.6846,93.9093,2,16,2,http://assamassembly.gov.in
146,0.0205,0.1438,0,20,20,1347.9365,82.5958,13,10,84,http://scholarships.gov.in
146,0.0753,0.0068,0,3,3,2176.333,99.4263,16,13,0,http://wbsportsandyouth.gov.in
146,1.1438,0.2329,0,1671,22,11387.3311,98.4655,20,7,36,http://rajbhawan.rajasthan.gov.in
147,0,0.1565,0,4,43,1683.2803,12.8254,26,8,11,http://power.mizoram.gov.in
147,0,0.2993,0,73,23,126.7549,94.5322,61,14,0,http://makaias.gov.in
147,0,0.3265,0,34,20,1887.1611,99.1441,5,7,18,http://nisa.gov.in
147,0.0204,0.0952,0,6,29,2242.8301,87.6353,14,9,0,http://www.nfc.gov.in
147,0.034,0.2993,3,1,15,1950.5654,94.8818,77,20,0,http://www.kvhinoo.org.in
147,0.0408,0.1633,0,18,42,2183.5049,94.5547,23,21,6,http://faridabad.haryanapolice.gov.in
147,0.1565,0.1224,0,0,38,2174.0557,96.5964,29,10,0,http://www.cexgurgaon.gov.in
147,0.1565,0.1497,1,6,29,25727.3926,99.7236,15,12,6,http://rscw.rajasthan.gov.in
147,0.7755,0.0816,0,49,44,1995.3535,89.4647,37,11,0,http://hingolipolice.gov.in
148,0,0.0946,0,4,31,2356.3945,38.6322,24,7,3,http://madc.mizoram.gov.in
148,0,0.25,1,200,38,2008.1289,96.9262,46,13,11,http://www.jabalpurdivision.nic.in
148,0.0203,0.0203,0,9,45,253.082,89.1845,16,12,0,http://www.nilambur.lsgkerala.gov.in
148,0.0608,0.0946,1,31,21,1833.1328,81.0271,15,10,1,http://revenue.up.nic.in
148,0.1351,0.4054,0,61,34,2138.7441,93.8962,56,12,6,http://epos.ap.gov.in/ePos
149,0,0.094,3,101,10,255.5195,90.13,38,13,0,http://www.tnius.org
149,0,0.1879,0,51,17,162.8438,81.6962,21,6,6,http://pibbng.kar.nic.in
149,0,0.3691,0,42,14,158.8223,92.8717,12,9,1,http://fieldgunindia.gov.in
149,0.0805,0.2685,0,7,22,503.0723,64.9327,10,11,8,http://gis.up.nic.in
149,0.2282,0.2081,0,79,20,2041.8594,99.6838,18,11,5,http://agri.and.nic.in
149,0.9128,0.2148,0,5,14,1493.6533,65.0589,6,10,1,http://diragrikmr.nic.in
149,1.0403,0.1611,0,18,17,1028.5361,98.2253,13,17,1,http://www.bhelherp.com
150,0,0.0733,1,1,25,2168.5781,94.206,44,17,0,http://www.oidb.gov.in
150,0,0.1467,0,162,20,187.6699,84.2643,27,12,2,http://arun-taxexcise.nic.in
150,0,0.1533,0,23,20,392.793,94.5152,10,12,0,http://www.mpctab.mp.gov.in
150,0,0.1933,0,76,18,65.4062,92.4451,12,13,8,http://www.fist-dst.org
150,0,0.36,3,103,25,1053.9805,93.8656,37,8,19,http://guruvayurdevaswom.nic.in
150,0.0133,0.64,1,21,21,507.5527,62.5101,9,11,8,http://rhodisha.gov.in
150,0.0733,0.1333,1,18,38,4933.8096,93.9572,14,13,0,http://www.mybmtc.com
150,0.08,0.1333,0,18,13,1407.2334,97.2766,6,8,0,http://www.kvislandgrounds.tn.nic.in
150,0.2133,0.2067,0,9,46,549.3906,98.9047,30,18,7,http://www.anagrasarkalyan.gov.in
150,0.3333,0.32,0,24,31,743.1768,95.372,30,12,1,http://chnpolice.gov.in
150,0.8533,0.9067,0,75,16,351.3125,87.6548,20,18,21,http://www.otdc.in
151,0,0.0861,0,17,31,240.1064,93.3302,7,17,0,http://barpetajudiciary.gov.in
151,0,0.2185,0,4,48,2331.8838,33.6453,29,8,19,https://dhte.mizoram.gov.in
151,0,0.2384,0,166,28,255.0928,94.7197,50,8,0,http://www.sportsgoodsindia.org
151,0,0.7815,1,20,4,3.1689,31.926,2,6,15,http://manresults.nic.in
151,0.0265,0.0662,0,1,2,427.1514,98.514,2,14,0,http://www.shoppingfestival.in
151,0.0331,0.1457,0,4,13,225.8555,86.654,20,15,0,http://www.oesl.in
151,0.0728,0.0464,1,53,30,1531.9307,99.4186,38,13,0,http://www.rbdck.com
151,0.0728,0.5828,0,2,2,556.3115,70.5096,11,8,2,https://digidhanlucky.mygov.in
151,0.0795,0.0861,0,24,7,103.8691,92.9148,20,9,2,http://www.keralaports.gov.in
151,0.0795,0.7682,0,5,25,41.4717,0,11,10,7,http://lakshadweep.nic.in/collector.html
151,0.1325,0.4238,0,2,37,617.7246,67.1972,20,10,7,http://dcaizawl.nic.in
151,0.1788,0.2583,1,6,18,1373.748,80.1092,28,13,9,http://digitalmsme.gov.in
151,0.2185,0.5033,2,14,25,1680.293,98.9104,8,16,5,http://rajasthanjudicialacademy.nic.in
152,0,0.0526,0,0,10,831.2891,94.3514,9,14,0,http://techeduhp.gov.in
152,0,0.3158,1,59,6,181.4277,97.327,35,11,3,http://www.merical.ac.in
152,0,0.5197,2,13,38,2595.1104,88.4059,19,12,40,http://www.dgfasli.nic.in
152,0.0066,0.0461,0,54,41,3619.6699,90.5784,40,13,3,http://agmarknet.gov.in
152,0.0197,0.1711,1,52,20,2885.6689,89.9262,34,8,2,http://www.tnsic.gov.in
152,0.0461,0.4342,1,1,25,4819.3301,88.517,15,16,11,http://www.kuidfc.com
152,0.0526,0.4934,0,62,9,38.2754,54.0772,3,15,22,http://intradote.tn.nic.in
152,0.0921,1.1118,0,31,11,46.2393,80.3459,4,2,22,http://himachal.nic.in/hpidb
152,0.1053,0.0987,2,7,4,494.3877,94.757,3,11,0,http://gramstr.gov.in
152,0.1513,0.3158,3,3,34,5406.6787,48.352,31,12,1,http://kothagudem.telangana.gov.in
152,0.2434,0.5987,0,71,36,2183.0166,98.8611,3,12,24,http://www.tnmine.tn.nic.in
152,1.6053,0.3618,0,10,7,4493.8252,98.7516,9,20,21,http://www.asithrissurcircle.in
153,0,0.1961,0,113,34,398.7344,85.4716,29,15,2,http://rajcooperatives.gov.in
153,0,0.2288,0,72,28,70.1816,76.068,16,6,0,http://www.msmedildh.gov.in
153,0,2.2941,0,57,78,2717.1426,96.7856,24,15,4,http://bis.gov.in
153,0.6013,0.3464,1,3,15,2240.002,93.695,39,16,3,http://www.mercombudsman.org.in
154,0,0.0844,1,35,27,234.2412,82.5792,6,17,0,http://medicaleducation.kar.nic.in
154,0,0.0909,0,36,17,238.6924,95.8428,7,9,2,http://tpac.nic.in
154,0,0.4156,0,53,49,385.7529,94.206,25,10,15,http://www.tnrajbhavan.gov.in
154,0.0519,0.5195,10,122,24,411.9268,87.9838,21,13,7,http://wbic.gov.in
154,0.1104,0,0,1,47,533.667,96.7016,19,15,0,https://aadhaar.maharashtra.gov.in
154,0.2403,0.3377,0,4,67,1706.6006,80.2337,25,15,0,http://dbtkarnataka.gov.in
155,0,0.1484,2,11,22,3656.0254,98.7279,39,14,0,http://cvo.puducherry.gov.in
155,0,0.1548,1,6,53,24392.6514,98.4112,7,25,0,http://vcrc.res.in
155,0,0.1548,2,34,28,245.4795,87.8757,7,10,2,http://jklaw.nic.in
155,0,0.8452,1,106,33,1427.7861,98.9541,17,12,7,http://rrbmalda.gov.in
155,0,0.9548,0,42,16,164.0498,93.7418,10,5,25,http://www.drt1chennai.tn.nic.in
155,0.0258,0.2194,0,15,28,961.0088,97.2762,14,12,1,http://megsird.gov.in
155,0.0581,0.1742,0,2,27,1240.8066,95.752,51,13,0,http://tsmc.tripura.gov.in
155,0.0903,0.0452,1,25,44,393.6416,95.6734,28,16,0,http://www.religioustrust.mp.gov.in
155,0.1161,0.0839,0,13,26,3728.752,96.6721,5,8,0,http://cheb.nic.in
155,0.1548,0.271,3,4,37,7266.9189,62.5193,36,14,0,http://gadwal.telangana.gov.in
155,0.2258,0.8065,0,65,37,136.9717,89.9023,8,11,30,http://oefkanpur.gov.in
155,0.7161,0.2194,1,0,22,4027.9941,95.0939,22,11,18,http://www.creda.in
156,0,0.0705,1,7,25,469.8564,96.8919,16,12,0,http://jserc.org
156,0,0.0962,0,8,58,2086.4531,99.1956,21,15,0,http://www.ppcb.gov.in
156,0,0.3526,0,410,55,5998.6357,96.8203,189,14,9,http://asdma.gov.in
156,0,0.3526,0,410,55,5998.6357,96.8203,189,14,9,http://sdmassam.nic.in
156,0,0.6795,0,35,19,210.7207,94.9068,3,11,23,http://dpal.kar.nic.in
156,0.0128,0.1987,2,48,33,723.1182,98.7852,16,9,0,http://www.kvnewbongaigaon.org
156,0.0705,0.2115,1,18,34,2068.1299,97.133,31,20,4,http://www.sainikschooltvm.nic.in
156,0.0705,0.3205,1,24,31,4233.2402,96.4464,27,9,2,http://culturedirectorate.kerala.gov.in
156,0.0769,0.25,1,246,39,1637.1475,94.7263,95,18,3,http://www.rsby.gov.in
156,0.0897,0.2564,0,13,31,1988.2461,87.4099,21,18,5,http://www.beltron.in
156,0.1154,0.2756,1,102,40,192.1982,89.7699,25,8,10,http://edudel.gov.in
156,0.2372,0.3269,0,6,48,1121.4668,70.6094,23,14,0,http://megdbt.gov.in
156,0.7179,0.1154,0,69,23,317.1611,94.4546,34,11,1,http://jkhome.nic.in
157,0,0.2803,3,29,12,943.667,91.3705,10,11,3,http://mahabhulekh.maharashtra.gov.in
157,0.0446,0.0828,5,17,31,1286.1689,98.1099,42,12,0,http://mscert.org.in
157,0.0701,0.4713,0,8,24,757.2676,98.3435,7,10,0,http://dietpdy.puducherry.gov.in
157,0.0764,0.2357,1,35,45,518.6904,92.6853,37,15,5,http://nidm.gov.in
157,0.1019,0.0191,0,0,73,52.709,79.0658,2,2,0,http://www.kvsikar.org
157,0.3758,0.3057,2,3,35,8539.6758,69.0539,40,14,0,http://hanamkonda.telangana.gov.in
158,0,0.0823,0,1,3,30.6846,77.4418,5,6,0,http://www.tansacs.in
158,0,0.1709,1,34,8,410.5469,93.9041,2,17,1,http://cairs.nic.in
158,0,0.5633,0,51,1,140.0605,94.8718,25,10,5,http://www.tn.gov.in/tamilforensic
158,0.038,0.3671,1,24,24,4542.6855,98.0984,19,5,15,http://www.lpsc.gov.in
158,0.057,0.1962,4,6,29,377.5547,95.0188,10,8,0,http://www.pbplanning.gov.in
158,0.0633,0.9747,0,41,10,28.0361,86.7637,12,5,34,http://cbseresults.nic.in
158,0.0823,0.1329,1,4,26,2213.1504,27.7395,21,10,1,http://cexaudithyd.gov.in
158,0.2468,0.6203,0,104,7,221.582,90.9643,78,9,13,http://cifnet.gov.in
159,0,0.0377,0,129,29,1411.6328,96.2906,8,15,1,http://tsu.trp.nic.in/highcourt
159,0,0.0692,1,72,30,506.5098,90.2413,11,8,1,http://www.biharprd.bih.nic.in
159,0,0.3711,0,56,11,92.6865,88.4892,16,8,0,http://cee.kerala.gov.in
159,0,0.6101,0,78,14,123.0762,85.1972,34,11,10,http://ntiindia.kar.nic.in
159,0.0377,0.0692,2,7,25,3440.2803,98.3139,21,5,10,http://www.krishi.rajasthan.gov.in
159,0.0629,0.1006,1,21,2,614.9658,90.5157,3,8,0,http://nacenmumbai.gov.in
159,0.0755,0.1195,1,34,22,1560.0449,98.8086,9,6,0,http://www.geos.iitb.ac.in
159,0.0755,0.1887,3,78,27,11009.0723,10.3471,28,13,0,http://kvmotihari.org
160,0,0.1375,0,5,16,326.4883,98.0214,1,8,1,http://www.ruralworks.org
160,0,0.1688,0,19,20,209.3291,96.5743,8,8,0,http://www.scwgujarat.org
160,0,0.175,0,70,30,191.4287,96.2821,16,14,1,http://hb.telangana.gov.in
160,0,0.1875,0,13,41,1530.8223,96.1119,28,13,1,http://statistics.nagaland.gov.in
160,0,0.2,3,64,2,414.2783,96.0061,4,12,0,http://goir.ap.gov.in
160,0,0.3063,0,124,19,108.7354,56.5351,48,5,6,http://smdp2vlsi.gov.in
160,0,0.3375,0,106,10,33.5605,90.1822,43,8,1,http://www.krdcl.in
160,0,0.8438,1,82,32,5626.7109,99.6093,18,18,41,http://www.ksdneb.org
160,0.0375,0.2375,1,40,4,202.9854,96.7266,14,5,4,http://www.tn.gov.in/tneinm
160,0.1062,0.1688,0,35,49,5796.8848,99.4748,26,3,22,http://www.nift.ac.in/jodhpur
160,0.1562,0.1313,0,7,21,2082.082,92.2653,29,13,1,http://persmin.gov.in
160,0.1688,0.2562,2,3,35,6383.9375,57.2642,36,15,1,http://mahabubabad.telangana.gov.in
160,0.3125,0.3187,3,3,36,5241.8135,46.7161,37,15,2,http://siddipet.telangana.gov.in
161,0,0.0311,0,120,23,188.9834,88.3598,50,5,1,http://kla.kar.nic.in/assembly/assembly.htm
161,0,0.0497,0,66,24,355.0215,91.5484,7,10,2,http://tnsta.gov.in/transport/transportEngMain.do
161,0,0.0497,1,76,8,467.9209,89.442,14,11,0,http://nhwis.nic.in
161,0,0.1118,0,4,39,1689.2295,12.7803,26,6,13,http://gawc.mizoram.gov.in
161,0,0.3913,1,37,0,351.5352,97.4845,36,13,4,http://apfoods.ap.nic.in
161,0,0.7391,0,18,25,47.8252,88.8898,9,4,11,http://kamrup.nic.in
161,0.0248,0.2547,0,78,34,14545.2275,98.4711,145,11,4,http://www.ser.indianrailways.gov.in
161,0.0497,0.2236,3,120,55,651.0918,93.7405,38,17,2,http://rjdgftldh.nic.in
161,0.0559,0.3851,2,24,17,33013.2109,99.9258,15,10,0,http://scert.telangana.gov.in
161,0.2174,0.4099,0,17,37,1362.5859,97.6044,54,9,0,http://www.dgqadefence.gov.in
162,0,0.1173,0,36,4,105.1406,97.0807,3,9,5,http://www.upsha.in
162,0,0.1975,0,108,28,41.29,57.7801,24,5,4,http://www.sbtebihar.gov.in
162,0,0.3395,1,0,44,3140.9648,97.909,53,7,0,http://www.apgcl.org
162,0,0.3457,0,154,44,152.3145,81.917,55,9,2,http://ssamanipur.nic.in
162,0,0.3457,18,21,14,382.6357,83.1351,20,13,12,http://www.antiragging.in
162,0.0309,0.2531,0,2,27,2187.377,99.2592,16,14,0,http://britatom.gov.in
162,0.0617,0.0062,0,2,8,307.9922,91.1479,7,11,0,https://chattrapatishivajimemorial.maharashtra.gov.in
162,0.1049,0.0864,0,5,28,445.0469,96.1086,26,11,0,http://tmcdcl.tripura.gov.in
162,0.1605,0.0864,0,6,8,601.4111,65.5847,6,9,1,https://digitizeindia.gov.in
162,0.3272,0.2346,3,18,53,1738.6592,60.7366,62,6,0,http://www.gc11.ac.in
163,0,0.1718,0,4,43,1688.1836,12.7882,26,7,12,http://ifsl.mizoram.gov.in
163,0,0.1718,0,64,35,3083.1914,99.3849,30,19,15,http://ctp.gov.in
163,0.0061,0.2454,0,11,23,4163.4639,92.5424,13,12,11,http://www.ombudsmanlsgiker.gov.in
163,0.0368,0.0982,1,151,33,1968.5361,97.4649,27,11,1,http://animalhusbandry.rajasthan.gov.in
163,0.0859,0.3988,1,4,17,1180.1797,88.3379,8,11,1,http://aadhaar.hp.gov.in
163,0.0982,0.135,0,5,25,146.7432,89.7375,8,7,1,http://www.str.bsnl.co.in
163,0.1288,0.0552,1,10,21,586.1406,93.4601,33,9,0,http://www.ghrssidc.org
163,0.1534,0.4847,0,42,21,625.5908,99.6007,6,10,18,http://haryanaarchives.gov.in
163,0.3988,0.3558,2,3,35,17694.5732,84.53,50,11,1,http://sangareddy.telangana.gov.in
164,0,0.0732,1,342,24,439.8867,95.042,64,11,0,http://vigyanlekha.gov.in
164,0,0.0915,0,39,9,100.1201,90.5182,8,7,4,http://rathjatra.nic.in
164,0.0244,0.4756,0,13,21,96.9678,90.3933,8,9,6,http://budget.up.nic.in
164,0.0305,0.0854,1,1,8,762.5674,93.7042,26,11,0,http://netajipapers.gov.in
164,0.0488,0.8293,1,159,44,2022.1445,92.0689,31,11,54,http://rewa.nic.in
164,0.1341,0.061,0,0,30,1376.5596,97.3302,10,13,0,http://www.asiaurangabad.in
164,0.2988,0.311,0,6,32,1124.7266,95.6498,38,13,5,http://nvsroshillong.gov.in
165,0,0.7212,0,38,17,409.8389,92.0953,19,10,22,http://ghconline.gov.in
165,0.0121,0.0788,0,6,44,480.7373,97.5723,6,14,0,http://plan.maharashtra.gov.in
165,0.303,0.2,0,17,10,1354.041,95.7095,13,15,0,http://www.fmrindia.org
165,0.4121,0.2909,3,3,33,16585.9297,81.8045,43,13,1,http://medchal.telangana.gov.in
166,0,0.0964,0,28,19,2005.1035,99.3471,14,16,0,http://msda.nic.in
166,0,0.2229,1,4,23,1707.5557,95.7893,11,5,20,http://dipr.rajasthan.gov.in
166,0,0.3313,0,113,66,3278.9131,96.3734,58,14,6,http://www.rangareddy.telangana.gov.in
166,0.0422,0.0542,1,11,21,290.9854,98.87,2,12,0,http://www.gcopamravati.ac.in
166,0.1205,0.2289,0,5,26,596.5303,96.886,9,9,0,http://jhadc.nic.in
166,0.2048,0.4217,0,826,42,2856.4072,91.351,837,18,67,http://itiharyana.gov.in
166,0.2289,0.2108,1,132,44,2448.2314,94.9647,56,7,8,http://www.nellore.ap.gov.in
167,0,0.1198,5,52,28,12.2637,10.6705,36,10,2,http://himachal.nic.in/hpsssb
167,0,0.4251,1,84,16,205.6904,84.7038,18,9,4,http://chdit.gov.in
167,0,0.7246,0,142,45,58.7441,32.7393,17,9,28,http://capart.nic.in
168,0,0.0595,0,49,12,16003.3262,99.8191,176,10,0,http://jksfri.nic.in
168,0,0.1071,0,70,36,357.0381,93.6333,14,7,2,http://gurdaspur.nic.in
168,0,0.2976,0,108,30,275.9307,87.7028,14,6,5,http://sikkimfcs-cad.gov.in
168,0.0238,0.1548,0,2,34,66.8545,86.1304,2,8,0,http://www.hp.gov.in/pns
168,0.0476,0.0952,0,6,24,12.4775,54.4103,1,4,0,http://assamlokayukta.gov.in
168,0.0536,0.0655,2,12,12,831.4023,77.7789,17,18,0,http://www.mgsipap.org
168,0.0952,0.2381,2,31,26,104.1338,88.6864,2,7,1,http://hbvdassam.gov.in
168,0.125,0.1964,0,11,19,2621.209,96.7225,14,5,36,http://horticulture.rajasthan.gov.in
168,0.131,0.375,0,64,35,507.8135,89.595,20,11,2,http://cadamanipur.gov.in
168,0.1429,0.631,1,73,25,247.4023,90.7958,14,17,15,http://cgrrda.gov.in
168,0.1667,0.3333,0,9,28,364.3594,90.482,7,8,2,http://rrfams.nic.in
168,0.2202,0.3393,2,3,19,1321.4473,63.8265,4,15,6,http://mdm.wbsed.gov.in
168,0.7202,0.125,0,24,36,7450.1201,95.8309,38,13,8,http://www.lbsnaa.gov.in
169,0,0.0355,0,95,16,1659.2529,99.585,53,21,0,http://jscw.in
169,0,0.0769,1,63,25,558.4121,96.8234,30,8,1,http://www.irieen.indianrailways.gov.in
169,0,0.1361,0,50,44,245.0996,80.4831,5,11,0,http://bsem.nic.in
169,0,0.2249,0,10,20,14614.5576,99.7856,17,4,0,http://www.kv1madurai.tn.nic.in
169,0.0178,0.0296,0,9,48,200.4502,86.086,16,13,0,http://www.nileshwar.lsgkerala.gov.in
169,0.0414,0.9586,0,42,15,194.9189,90.1401,4,12,15,http://www.osme.net.in
169,0.0947,0.1834,0,1,21,18.6143,68.8159,0,5,0,http://theory.tifr.res.in
169,0.0947,0.6864,1,61,11,2137.2363,98.2321,22,15,11,http://raj.bsf.gov.in
169,0.1124,0.2189,0,8,31,2515.2549,98.888,18,10,4,http://cbiacademy.gov.in
169,0.1183,0.0828,0,6,48,2108.7021,90.7772,76,10,0,http://www.hil.gov.in
169,0.1598,0.2426,2,4,38,11357.6934,76.0237,38,13,0,http://vikarabad.telangana.gov.in
169,0.5976,0.1953,1,4,30,3594.4717,99.0503,49,13,1,http://ujwalbharat.gov.in
170,0,0.1118,0,8,11,896.3271,95.4696,43,12,0,http://www.ngcnalgonda.org
170,0,0.2,0,142,39,454.8672,97.1792,63,16,8,http://mpplanningcommission.gov.in
170,0,0.2412,3,127,30,1606.5254,95.0881,54,13,0,http://iwmp.ap.gov.in
170,0.0353,0.0353,0,8,14,671.1396,86.0081,14,11,14,http://coalclearances.gov.in
170,0.0588,0.1941,2,6,12,4765.8887,95.0212,7,7,9,http://market.ap.nic.in
170,0.1647,0.2647,0,16,47,1323.5176,98.1217,31,16,0,http://www.sihmct.org
171,0,0.0936,7,72,1,250.6689,85.3984,11,10,0,http://vat.py.gov.in/e-returns
171,0,0.0994,0,52,10,3410.0576,98.8446,11,17,0,http://itikangan.nic.in
171,0,0.1111,0,45,10,109.3086,83.3926,18,13,1,http://www.hsgcomr.kerala.gov.in
171,0,0.1111,0,60,12,388.5996,97.2148,35,15,2,http://www.tn.gov.in/tcp
171,0.0058,0.2515,0,55,23,62.1562,74.7816,21,4,3,http://ceimp.nic.in
171,0.0175,0.0058,0,9,47,267.6543,89.6318,17,16,0,http://www.karunagappally.lsgkerala.gov.in
171,0.0585,0.0994,1,16,25,9453.7676,99.6749,19,13,0,http://mz.ssa.nic.in
171,0.0643,0.1696,0,18,42,874.4678,86.3073,15,20,6,http://karnal.haryanapolice.gov.in
171,0.0702,0.7661,0,5,25,466.5752,62.7966,11,8,7,http://roing.nic.in/dmc
171,0.5848,0.2398,3,102,35,6801.8232,88.3558,57,9,18,http://www.csio.res.in
172,0,0.0465,0,1,28,223.3984,90.8883,5,12,0,http://upgovernor.gov.in
172,0,0.1395,0,235,16,143.9219,85.8912,14,13,1,http://dietlakshadweep.nic.in
172,0,0.3023,0,3,53,609.8965,93.6569,10,2,2,http://wbfactories.gov.in
172,0,0.5291,4,5,5,742.9912,75.5925,4,11,14,http://ehospital.nic.in
172,0.0465,0.2267,0,13,40,2106.6406,94.8526,28,14,3,http://www.csirhrdc.res.in
172,0.1453,0.25,2,4,36,6131.2168,55.5889,36,16,0,http://suryapet.telangana.gov.in
172,0.1628,0.0698,0,20,14,10196.0928,99.8227,10,13,0,http://www.hwdcl.org
172,0.2326,0.1221,1,7,2,1046.9385,75.4784,14,8,11,http://www.bvfcl.com
173,0,0.052,2,239,10,150.3711,65.0909,39,7,2,http://jamabandi.nic.in
173,0,0.1329,0,32,19,588.4072,97.9842,37,14,0,http://www.keralapost.gov.in
173,0,0.289,0,37,40,1327.3477,98.1117,20,14,2,http://www.apsrtc.gov.in
173,0.0058,0.0751,0,55,5,188.9873,96.9187,26,7,2,http://parab.nic.in
173,0.0462,0.0694,1,73,20,642.9053,98.3908,23,4,0,http://packolkata.gov.in
173,0.0578,0.1098,0,8,10,975.6387,98.7784,17,14,1,http://peren-district.nic.in
173,0.341,1.1272,1,10,38,184.1836,62.0422,9,10,20,http://tdsat.gov.in
173,0.4393,0.0578,0,14,34,575.4795,96.3543,6,13,1,http://karimganjjudiciary.gov.in
173,0.7861,0.1156,0,53,18,188.2998,93.6464,40,12,3,http://kamrupjudiciary.gov.in
174,0,0.1782,1,0,34,1724.2031,94.3273,28,20,1,http://bro.gov.in
174,0,0.6954,1,55,13,241.4834,79.9283,22,11,19,http://cpdosrbng.kar.nic.in
174,0.0115,0.0977,1,28,19,2061.3857,99.5233,4,16,5,http://www.ssa.tn.nic.in
174,0.2126,0.1954,1,13,33,1246.3604,95.0011,92,16,0,http://ceokarnataka.kar.nic.in
174,0.3621,0.1379,0,5,12,621.334,95.3233,2,16,0,http://msbm.gov.in
175,0,0.0286,0,83,17,103.6914,73.3302,18,5,1,http://egazette.bih.nic.in
175,0,0.1943,2,37,16,6539.1475,96.9231,70,8,0,http://www.maharashtratourism.gov.in
175,0,0.36,0,87,44,178.9727,97.5053,17,10,14,http://cexpatna.bih.nic.in
175,0,0.3829,0,69,34,219.542,85.4002,36,8,0,http://www.tanscst.nic.in
175,0.0171,0.3543,1,9,8,7465.5332,99.6199,23,11,1,http://www.bhelpem.com
175,0.0514,0.0571,0,19,18,355.2275,98.027,13,4,0,http://www.malabarcements.com
175,0.12,0.6457,0,6,10,2291.9951,63.4918,12,4,27,http://arunachalpradesh.gov.in/csp_ap_portal/Services_new.html
176,0,0.1307,4,38,14,813.5078,97.8439,16,12,0,http://www.dopmobile.in
176,0,0.1705,0,105,22,1023.9473,94.5461,18,15,2,http://dgaeroqa.gov.in
176,0,0.1875,1,52,28,166.1299,91.4588,16,14,4,http://www.goadpse.gov.in
176,0,0.25,0,54,14,190.4932,92.1472,14,11,6,http://rajyasampatti.up.nic.in
176,0,0.3011,0,15,17,74.8271,79.5323,4,10,3,http://cghsbng.kar.nic.in
176,0,0.3182,0,89,14,479.5303,80.1201,127,14,0,http://www.hmtmachinetools.com
176,0.0909,0.25,2,8,33,109.6885,0.544,38,13,7,http://www.iacs.res.in
176,0.125,0.2841,0,45,56,572.3838,87.7131,15,8,1,http://meatel.nic.in
176,0.1932,0.2784,0,0,11,3968.4521,81.0353,11,6,36,http://vidcon.nic.in
176,0.4602,0.5398,0,63,22,1073.2227,97.7086,5,8,9,http://kvkjammu.nic.in
176,0.6364,0.1875,1,97,52,1344.0088,62.5692,34,15,3,http://socwelfare.puducherry.gov.in
